field,yield_fact
02.23.11.053.00,14.755370786516854
02.23.11.054.00,0.08824242424242423
02.23.11.057.00,0.0
02.23.11.058.00,0.0
02.23.11.059.00,0.0006190476190476191
02.23.11.060.00,0.3495625
02.23.11.061.00,0.6129117647058823
02.23.11.062.00,0.0
16.13.11.001.00,0.13164516129032255
16.13.11.002.00,0.15081818181818182
16.13.11.003.00,0.1293157894736842
16.13.11.004.00,0.23578947368421055
16.13.11.005.00,0.0
16.13.11.006.00,0.0
16.13.11.008.00,0.0
16.13.11.009.00,0.1624736842105263
16.13.12.001.00,0.0
16.13.12.002.00,0.0
16.13.12.003.00,0.0
16.13.12.003.01,0.704
16.13.12.003.02,0.0
16.13.12.004.00,0.091
16.13.12.006.00,0.3728666666666667
16.13.12.007.00,0.2695
16.13.12.008.00,0.0
16.13.12.009.00,0.0
16.13.12.011.00,0.05075
16.13.12.012.00,0.19117241379310346
16.13.12.013.00,1.7742586206896551
16.13.12.014.00,0.1498
16.13.12.015.00,0.12530000000000002
16.13.12.016.00,0.1477
16.13.12.017.00,0.10696875
16.13.12.018.00,0.0
16.13.12.019.00,0.07994736842105263
16.13.12.020.00,0.18783333333333332
16.13.12.021.00,0.07272222222222222
16.13.12.022.00,0.17675
16.13.12.023.00,1.0810333333333333
16.13.12.024.00,1.6946829268292682
16.13.12.025.00,0.33775
16.13.12.026.00,0.1491
16.13.12.027.00,0.1197
16.13.12.028.00,0.905625
16.13.12.029.00,0.08166666666666667
16.13.12.030.00,0.069125
16.13.12.031.00,1.271103448275862
16.13.12.032.00,0.9170000000000001
16.13.12.033.00,0.10383333333333333
16.13.12.034.00,0.0
16.13.12.035.00,1.4994651162790698
16.13.12.036.00,1.32545
16.13.12.037.00,1.499774647887324
16.13.12.038.00,1.4728297872340426
16.13.12.039.00,0.3358108108108108
16.13.12.040.00,0.21802439024390244
16.13.12.041.00,0.18708219178082192
16.13.12.042.00,1.545090909090909
16.13.12.043.00,1.164607843137255
16.13.12.044.00,0.07385714285714286
16.13.12.045.00,0.16675555555555555
16.13.12.046.00,0.35614285714285715
16.13.12.047.00,0.2263709677419355
16.13.12.048.00,0.15575
16.13.12.049.00,0.1298181818181818
16.13.12.052.00,1.0606206896551724
16.13.12.053.00,0.1421875
16.13.12.054.00,0.019226666666666666
16.13.12.055.00,0.02666666666666667
16.13.12.056.00,0.24395
16.13.12.057.00,0.02411111111111111
16.13.12.058.00,0.14836956521739128
16.13.12.059.00,0.5772260869565218
16.13.12.060.00,0.2076052631578947
16.13.12.061.00,0.3154242424242424
16.13.12.062.01,0.44955555555555554
16.13.12.062.02,0.19424999999999998
16.13.12.064.00,0.3140869565217391
16.13.12.065.00,0.060875
16.13.12.066.00,0.24807758620689652
16.13.12.067.00,0.14790647482014388
16.13.12.068.00,0.09263333333333333
16.13.12.069.00,0.057421875
16.13.12.070.00,0.34883333333333333
16.13.12.071.00,0.03270909090909091
16.13.12.072.00,0.24372727272727274
16.13.12.073.00,0.0
16.13.12.074.00,0.0
16.13.12.075.00,0.0
16.13.13.001.00,0.0
16.13.13.002.00,0.0
16.13.13.003.00,0.0
16.13.13.004.00,0.0
16.13.13.005.00,0.0
16.13.13.006.00,0.0
16.13.13.007.00,0.0
16.13.13.008.00,0.0
16.13.13.009.00,0.0
16.13.13.010.00,0.15866666666666665
16.13.13.011.00,0.0
16.13.13.012.00,0.2131111111111111
16.13.13.013.00,0.37116279069767444
16.13.13.014.00,0.32832258064516134
16.13.13.015.00,0.2576388888888889
16.13.13.016.00,0.046148148148148146
16.13.13.017.00,0.44925842696629215
16.13.13.018.00,0.2275
16.13.13.019.00,0.3361521739130435
16.13.13.020.00,0.16275
16.13.13.021.00,0.0
16.13.13.022.00,0.1008
16.13.13.023.00,0.17300000000000001
16.13.13.024.00,0.8619130434782609
16.13.13.025.00,1.04409375
16.13.13.026.00,0.34846875
16.13.13.027.00,0.4676595744680851
16.13.13.028.00,0.6003749999999999
16.13.13.029.00,1.7690312499999998
16.13.13.030.00,0.8194375
16.13.13.031.00,0.473375
16.13.13.032.00,0.9185555555555555
16.13.13.033.00,0.7897719298245615
16.13.13.034.00,1.0101666666666667
16.13.13.035.00,0.2781851851851852
16.13.13.036.00,0.17669696969696969
16.13.13.037.00,0.618275
16.13.13.038.00,0.595
16.13.13.039.00,0.5675384615384615
16.13.13.040.00,0.28575
16.13.13.041.00,0.71575
16.13.13.042.00,0.43803389830508477
16.13.13.043.00,0.37934615384615383
16.13.13.044.00,0.8472957746478873
16.13.13.045.01,0.3702025316455696
16.13.13.045.02,0.04421052631578947
16.13.13.045.03,0.05673684210526316
16.13.13.045.04,1.0702222222222222
16.13.13.046.01,0.2803255813953488
16.13.13.046.02,0.3558333333333333
16.13.13.046.03,0.09492
16.13.13.046.04,0.11307692307692307
16.13.13.047.00,0.7484999999999999
16.13.13.048.00,0.3579210526315789
16.13.13.049.00,0.0
16.13.13.050.00,1.2119459459459458
16.13.13.051.00,0.14305128205128206
16.13.13.052.00,0.007954545454545454
16.13.15.001.00,0.308
16.13.15.002.00,0.44716
16.13.15.004.00,0.3783783783783784
16.13.15.005.00,0.6277297297297297
16.13.15.006.00,0.6831999999999999
16.13.15.007.00,0.7662941176470589
16.13.15.008.00,0.33081481481481484
16.13.15.009.00,0.1194375
16.13.15.010.00,0.1337313432835821
16.13.15.011.00,0.3581052631578947
16.13.15.012.00,0.23299999999999998
16.13.15.013.00,1.6098599999999998
16.13.15.014.00,0.1398
16.13.15.015.00,0.13686206896551723
16.13.15.016.00,0.16420833333333332
16.13.15.017.00,1.1384
16.13.15.018.00,0.07212121212121211
16.13.15.020.00,0.12474358974358975
16.13.15.021.00,0.09782926829268293
16.13.15.022.00,0.931
16.13.16.001.00,0.5252692307692308
16.13.16.002.00,0.4325
16.13.16.003.00,1.0137272727272728
16.13.16.004.00,1.0387391304347826
16.13.16.006.00,0.40753125
16.13.16.007.00,0.40824
16.13.16.008.08,0.091
16.13.16.008.09,0.15575
16.13.16.009.00,0.0917
16.13.16.010.00,0.014954545454545455
16.13.16.011.00,0.014777777777777779
16.13.16.012.00,0.043555555555555556
16.13.16.013.00,0.063
16.13.16.014.00,0.0525
16.13.16.015.00,0.476525
16.13.16.016.00,0.4844545454545454
16.13.16.017.00,0.9021833333333333
16.13.16.018.00,1.1595499999999999
16.13.16.019.00,0.3311162790697674
16.13.16.020.00,0.47578125
16.13.16.021.00,0.920171875
16.13.16.023.00,0.26780645161290323
16.13.16.024.00,0.37631034482758624
16.13.16.025.00,1.0725441176470587
16.13.16.026.00,0.41859999999999997
16.13.16.027.00,0.6888
16.13.16.028.00,0.7712068965517243
16.13.16.029.00,0.7576578947368421
16.13.16.030.00,0.5496129032258065
16.13.16.031.00,0.67425
16.13.16.032.00,0.40891666666666665
16.13.16.033.00,0.6626666666666666
16.13.16.034.00,0.7683720930232558
16.13.16.035.00,0.14340540540540542
16.13.16.036.00,0.588
16.13.16.037.00,0.11464864864864865
16.13.16.038.00,0.7014848484848485
16.13.16.039.00,0.5132826086956522
16.13.16.040.00,0.2246
16.13.16.041.00,0.16524242424242422
16.13.16.042.00,1.1683636363636365
16.13.16.043.00,0.774
16.13.16.044.00,1.321157894736842
16.13.16.045.00,0.8253
16.13.16.046.00,0.8992941176470588
16.13.16.047.00,0.50175
16.13.16.048.00,0.03458823529411765
16.13.16.049.00,0.8798461538461539
16.13.17.001.00,0.04042857142857143
16.13.17.002.00,0.23163636363636364
16.13.17.003.00,0.07777777777777778
16.13.17.004.01,0.09966666666666667
16.13.17.004.02,0.11973684210526316
16.13.17.005.00,0.119
16.13.17.006.00,0.10914814814814815
16.13.17.007.00,0.11761971830985914
16.13.17.008.00,0.14221052631578948
16.13.17.009.00,0.666925
16.13.17.010.00,0.06946153846153846
16.13.17.011.00,0.11611764705882353
16.13.17.013.00,0.13118
16.13.17.014.00,0.18587951807228917
16.13.17.015.00,0.23301923076923078
16.13.17.016.00,0.49480597014925376
16.13.17.017.01,0.4061076923076923
16.13.17.017.02,0.6143529411764707
16.13.17.018.00,0.11941176470588234
16.13.17.019.00,0.09704545454545453
16.13.17.020.00,0.09304166666666668
16.13.17.021.00,0.5902647058823529
16.13.17.022.00,0.0
16.13.17.022.01,0.9807
16.13.17.022.02,0.8815333333333333
16.13.17.023.00,0.45668
16.13.17.024.00,0.0
16.13.17.024.01,0.5517105263157894
16.13.17.024.02,0.9664666666666667
16.13.17.025.00,0.0
16.13.17.025.01,0.5302830188679245
16.13.17.025.02,1.133125
16.13.17.026.00,0.4173235294117647
16.13.17.027.00,0.11642105263157895
16.13.17.028.00,0.11
16.13.17.029.00,0.14161538461538462
16.13.17.030.00,0.0
16.13.17.030.01,0.6187735849056604
16.13.17.030.02,2.5316666666666667
16.13.17.031.00,1.4588
16.13.17.032.00,0.5687948717948718
16.13.17.033.00,0.7220131578947369
16.13.17.034.00,3.6557500000000003
16.13.17.035.00,0.42293548387096774
16.13.17.036.00,1.9597741935483872
16.13.17.037.00,1.4865454545454544
16.13.17.038.00,0.43060606060606066
16.13.17.039.00,1.316325581395349
16.13.17.040.00,0.9158333333333334
16.13.17.041.00,0.7827500000000001
16.13.17.042.00,0.11789473684210527
16.13.18.001.00,0.13775
16.13.18.002.00,0.07504
16.13.18.003.00,0.11224999999999999
16.13.18.004.00,0.17686666666666667
16.13.18.005.01,0.6643518518518519
16.13.18.005.02,0.6676
16.13.18.006.00,0.3856086956521739
16.13.18.007.00,0.2693939393939394
16.13.18.008.00,0.16858333333333334
16.13.18.009.00,0.06629411764705882
16.13.18.010.00,0.14925806451612902
16.13.18.011.00,0.5574722222222223
16.13.18.012.00,0.47992982456140354
16.13.18.013.00,0.0
16.13.18.014.00,1.0248636363636363
16.13.18.015.00,0.0978108108108108
16.13.18.017.00,1.0103333333333333
16.13.18.019.00,0.33799999999999997
16.13.18.020.01,0.22059459459459463
16.13.18.021.00,0.32163157894736844
16.13.18.022.00,0.8121944444444444
16.13.18.023.00,0.3171
16.13.18.024.00,0.17250000000000001
16.13.18.025.00,0.24422222222222223
16.13.18.026.00,0.5494313725490196
16.13.18.027.00,1.0236739130434782
16.13.18.028.00,0.697516129032258
16.13.18.029.00,0.5750243902439025
16.13.18.030.00,0.10613513513513513
16.13.18.031.00,0.1052
16.13.18.032.00,0.31266666666666665
16.13.18.033.00,0.26068965517241377
16.13.18.034.00,0.3025806451612903
16.13.18.035.00,0.46025
16.13.18.036.00,0.0
16.13.18.037.00,1.1165
16.13.18.038.00,0.6393333333333333
16.13.18.039.00,0.8009999999999999
16.13.18.040.00,0.15021621621621623
16.13.18.041.00,0.07442857142857143
16.13.18.042.00,0.0545
16.13.18.043.00,0.10919999999999999
16.13.18.044.00,0.1575
16.13.18.045.00,0.46375
16.13.18.046.00,0.17747058823529413
16.13.18.047.00,0.742
16.13.18.048.00,0.31121621621621626
16.13.18.049.00,0.22
16.13.18.050.00,0.027999999999999997
16.13.18.051.00,0.16578947368421051
16.13.18.052.00,0.3163333333333333
16.13.18.053.00,0.023333333333333334
16.13.18.054.00,0.06776
16.13.18.055.00,0.13463333333333333
16.13.18.056.00,0.37506451612903224
16.13.18.057.00,0.23903703703703705
16.13.18.058.00,0.20805555555555555
16.13.18.059.00,0.07503125
16.13.18.060.00,0.35657575757575755
16.13.18.061.00,0.3887333333333333
16.13.18.063.00,0.2972162162162162
16.13.18.064.00,0.37079411764705883
16.13.18.065.00,0.2187169811320755
16.13.18.066.00,0.3957058823529412
16.13.18.067.00,0.5537241379310345
16.13.18.068.00,0.12843478260869565
16.13.18.069.00,0.0797391304347826
16.13.18.070.00,0.13008333333333333
16.13.18.071.00,0.161
16.13.18.072.00,0.546
16.13.18.073.00,0.34683870967741937
16.13.19.001.00,0.4592
16.13.19.002.00,0.05044117647058824
16.13.19.003.00,0.056
16.13.19.004.00,0.3363684210526316
16.13.19.004.01,0.051130434782608696
16.13.19.004.02,0.7460526315789473
16.13.19.005.00,0.5242432432432433
16.13.19.006.00,0.19066666666666665
16.13.19.007.00,0.5239574468085106
16.13.19.008.00,0.22584210526315793
16.13.19.008.01,1.3066666666666666
16.13.19.008.02,0.0
16.13.19.009.00,0.10266666666666666
16.13.19.010.00,0.03647368421052631
16.13.19.011.00,0.2943442622950819
16.13.19.012.00,0.5383797468354431
16.13.19.013.00,0.08097297297297297
16.13.19.014.00,0.14369811320754716
16.13.19.015.00,0.13416666666666666
16.13.19.016.00,0.09541304347826088
16.13.19.017.00,0.6590652173913043
16.13.19.018.00,0.06711764705882353
16.13.19.019.00,0.07636363636363636
16.13.19.020.00,0.07417021276595744
16.13.19.021.00,0.7619111111111111
16.13.19.022.00,0.44713580246913587
16.13.19.023.00,0.4256923076923077
16.13.19.024.00,0.1005
16.13.19.025.00,0.09223529411764707
16.13.19.026.00,1.01262
16.13.19.027.00,0.0
16.13.19.028.00,0.052919999999999995
16.13.19.029.00,0.10561764705882354
16.13.19.030.00,0.3264722222222222
16.13.19.031.00,0.4694320987654321
16.13.19.032.00,0.0
16.13.19.033.00,0.25581818181818183
16.13.19.034.00,0.10129411764705883
16.13.19.035.00,0.13735849056603774
16.13.19.036.00,0.1290625
16.13.19.037.00,0.19727272727272727
16.13.19.038.00,0.2255611510791367
16.13.19.039.00,1.236846153846154
16.13.19.040.00,634.3154000000001
16.13.19.041.00,0.08111764705882354
16.13.19.043.00,0.31166153846153843
16.13.19.044.00,0.09761111111111112
16.13.19.045.00,0.09321052631578947
16.13.19.046.00,0.0
16.13.19.047.00,0.0
16.13.19.048.00,0.0
16.13.19.054.00,0.11080000000000001
16.13.19.055.00,0.0329
16.13.19.056.00,0.26091935483870965
16.13.19.057.00,0.4056666666666667
16.13.19.058.00,0.41805555555555557
22.47.01.001.01,56.10876923076924
22.47.01.001.02,0.0
22.47.01.002.00,0.31033333333333335
22.47.01.003.00,0.5806853932584269
22.47.01.004.00,0.6401818181818182
22.47.01.005.00,0.3879166666666667
22.47.01.006.01,0.0
22.47.01.006.02,0.7261153846153847
22.47.01.007.01,0.25041509433962267
22.47.01.007.02,0.63
22.47.01.008.00,0.126875
22.47.01.009.00,0.2219875
22.47.01.010.00,0.41562499999999997
22.47.01.011.00,0.5660344827586207
22.47.01.012.00,0.2725882352941177
22.47.01.013.00,0.0
22.47.01.013.01,0.5463387096774193
22.47.01.014.00,0.0
22.47.01.015.00,0.48854166666666665
22.47.01.016.00,0.08523529411764706
22.47.01.017.00,0.16073584905660376
22.47.01.018.00,0.11818604651162791
22.47.01.019.00,0.238
22.47.01.023.00,0.0848076923076923
22.47.01.024.00,0.2933913043478261
22.47.01.025.00,0.18306060606060606
22.47.01.026.00,0.09763157894736842
22.47.01.027.00,0.28583333333333333
22.47.01.028.00,0.203
22.47.01.030.00,0.053963636363636366
22.47.01.031.00,0.05084210526315789
22.47.01.032.00,0.060511111111111106
22.47.01.033.00,0.0
22.47.01.035.00,0.33826153846153845
22.47.01.037.00,0.2907058823529412
22.47.01.038.01,0.1381153846153846
22.47.03.001.00,0.0
22.47.03.002.00,0.0
22.47.03.004.00,0.0
22.47.05.001.00,0.16532352941176473
22.47.05.002.00,0.31915625
22.47.05.003.00,0.34185454545454547
22.47.05.004.00,1.027368932038835
22.47.05.005.00,1.4901694915254238
22.47.05.006.01,0.28483636363636367
22.47.05.007.01,0.28821153846153846
22.47.05.007.02,0.3769818181818182
22.47.10.001.00,1.4838556701030927
22.47.10.002.00,1.3772222222222221
22.47.10.003.00,1.425887573964497
22.47.10.004.00,0.7791919191919192
22.47.10.005.02,1.0382022471910113
22.47.10.006.01,0.6654375
22.47.10.006.02,1.3077884615384614
22.47.10.007.00,0.2765
22.47.10.008.00,0.21274683544303796
22.47.10.009.00,1.3765999999999998
22.47.10.010.00,0.9214000000000001
22.47.10.011.01,0.9094814814814816
22.47.10.011.02,0.6844090909090909
22.47.10.012.01,0.8055675675675676
22.47.10.012.02,1.3294716981132075
22.47.10.013.01,0.0
22.47.10.014.00,1.4020000000000001
22.47.10.015.01,0.949925925925926
22.47.10.016.00,1.21436875
22.47.10.017.00,1.3986388888888888
22.47.10.018.00,0.6973750000000001
22.47.10.019.00,1.4378
22.47.11.001.00,0.5290384615384616
22.47.11.002.00,0.19599999999999998
22.47.11.003.00,0.4316666666666667
22.47.11.004.00,0.26305263157894737
22.47.11.005.00,0.27714814814814814
22.47.11.006.00,0.29864356435643563
22.47.11.007.00,0.0
22.47.11.007.01,1.7074615384615384
22.47.11.007.02,0.0
22.47.11.008.00,0.15154054054054056
22.47.11.009.00,0.17163157894736844
22.47.11.010.00,0.3843913043478261
22.47.11.011.01,0.32742499999999997
22.47.11.011.03,0.22304545454545455
22.47.11.011.04,0.05517647058823529
22.47.11.013.00,0.41155555555555556
22.47.11.014.00,0.3663814432989691
22.47.11.015.00,0.31406666666666666
22.47.11.016.00,0.3882
22.47.11.017.00,0.45161290322580644
22.47.11.018.00,0.48733333333333334
22.47.11.019.00,0.35571052631578953
22.47.11.020.00,0.40269444444444447
22.47.11.021.00,0.34299999999999997
22.47.11.022.00,0.4075135135135135
22.47.11.023.00,0.4253529411764706
22.47.11.024.00,0.30783333333333335
22.47.11.025.00,0.5084390243902439
22.47.11.025.01,0.07484615384615384
22.47.11.025.02,0.0
22.47.11.026.00,0.3392666666666667
22.47.11.027.00,0.14870731707317073
22.47.11.028.00,0.28300000000000003
22.47.11.029.01,0.40646666666666664
22.47.11.029.02,0.4477042253521127
22.47.11.029.03,0.0364
22.47.11.030.01,0.3164
22.47.11.030.02,1.0070000000000001
22.47.11.031.00,0.414525641025641
22.47.11.032.00,0.31519444444444444
22.47.11.033.01,0.36740186915887846
22.47.11.033.02,0.3636181818181818
36.01.20.001.00,0.5520454545454545
36.01.20.002.00,0.154
36.01.20.003.00,0.0
36.01.20.004.00,0.3161052631578947
36.01.20.004.01,0.19716666666666668
36.01.20.005.00,2.8946206896551727
36.01.20.006.00,3.89032
36.01.20.007.00,0.47308333333333336
36.01.20.009.00,4.10032
36.01.21.001.00,0.7587222222222222
36.01.21.002.00,2.319578947368421
36.01.21.003.00,3.0325555555555557
36.01.21.004.00,3.1406666666666667
36.01.21.005.00,2.3623157894736844
36.01.21.006.00,1.708
36.01.21.007.00,3.2500588235294114
36.01.21.008.00,0.986658536585366
36.01.21.009.00,0.9462600000000001
36.01.21.010.00,2.8
36.01.21.011.00,1.2003333333333335
36.01.21.012.00,1.2844426229508197
36.01.21.013.00,0.7021212121212121
36.01.21.014.00,4.2504
36.01.21.015.00,4.5892
36.01.21.016.00,4.02185
36.01.21.017.00,1.953
36.01.21.017.01,0.0
36.01.21.017.02,0.0
36.01.21.018.00,128.61522916666667
36.01.21.019.00,5.026000000000001
36.01.21.020.00,1.0680833333333333
36.01.21.020.02,2.4395
36.01.21.021.00,3.889421052631579
